,suicides_per_100k
11680,1.53
7875,10.58
93,0.55
17361,0.0
3798,2.09
20780,0.09
5733,11.48
23732,1.13
9541,13.7
13181,0.0
1227,0.0
17159,3.93
19004,29.37
87,5.56
10067,4.49
8640,3.48
21811,15.08
9759,0.0
900,3.16
10607,5.75
22425,19.45
14898,17.49
20172,3.88
3893,2.37
2859,3.4
4498,25.25
432,19.45
23756,25.61
10509,7.26
5339,6.22
12654,17.52
14048,14.4
17495,4.25
16622,18.23
11124,38.07
9855,10.05
2919,0.26
1705,5.95
8109,38.7
8504,17.15
9915,0.0
11783,10.68
5120,23.41
6287,36.57
6876,26.76
23963,17.5
18655,0.0
4351,2.69
24415,5.36
13073,25.85
14217,9.57
8002,0.0
5071,27.45
14903,1.0
15761,10.66
19560,0.0
18495,4.15
4295,6.93
16074,5.9
10227,1.14
11497,7.75
9483,6.88
18464,1.04
8763,0.0
1750,20.67
20497,2.15
601,9.3
8858,0.91
158,9.16
10588,15.02
10019,7.05
11415,4.47
13712,1.47
20047,5.82
1618,17.92
6609,35.21
9685,25.08
6189,28.92
5895,1.47
22722,19.42
21721,32.86
21320,10.96
4989,23.67
385,0.0
9078,9.01
16825,8.07
16322,17.43
18810,0.3
9264,0.25
19517,21.89
7993,9.41
5132,21.92
4368,17.47
23050,18.11
4435,38.24
22433,30.53
8687,36.64
15963,21.12
9669,1.74
3956,0.34
11403,4.37
14401,0.0
4545,23.75
5350,10.31
18591,0.0
679,13.48
24151,0.0
12082,11.26
8979,0.29
24322,6.66
14928,1.01
9853,14.02
10953,0.0
14892,0.0
22941,3.1
10736,25.12
919,15.25
1910,5.08
20706,1.51
16610,19.74
6519,12.72
11851,31.82
1201,1.46
3397,0.0
20907,10.56
9462,2.65
18198,18.24
17334,1.33
20818,15.06
12658,5.51
3752,0.22
18917,1.68
21457,16.67
14423,0.0
9905,0.0
6630,32.82
5727,1.07
789,14.77
6484,9.26
9424,5.65
20661,49.25
19373,38.32
13314,0.92
14049,14.18
13505,0.83
7678,0.54
21826,8.63
5495,3.65
13275,2.42
10180,0.73
18715,0.0
6201,24.0
18412,1.68
19818,13.32
6270,6.97
11516,25.75
17309,2.52
19462,25.65
11898,0.0
6050,1.26
3170,5.45
4888,0.24
16753,17.71
18339,2.38
11037,0.0
11473,5.35
15640,15.54
18859,35.2
20061,0.48
16081,20.99
21028,0.0
21155,9.59
20958,43.67
4417,4.09
4029,0.31
4006,18.4
19686,0.0
9229,46.5
16369,11.92
13743,0.38
23596,0.03
12246,0.07
8978,0.45
21908,4.72
9249,3.68
18977,1.51
2583,0.0
10676,23.1
18854,5.98
4633,5.46
11206,31.96
13904,7.19
9737,0.0
14238,0.0
20952,14.06
18856,2.95
16894,17.19
341,0.0
14728,21.47
11598,0.22
4077,0.31
16865,1.68
3516,0.0
10266,0.42
20553,0.07
7116,0.0
20263,3.01
23868,7.11
2189,0.4
2444,0.0
7742,15.02
21024,8.47
16964,0.0
1311,0.0
4376,0.0
18259,1.58
13790,21.94
18042,5.93
15880,11.83
7081,24.62
5797,3.03
5999,23.61
19384,32.37
17845,27.3
2073,7.35
5048,25.77
20655,7.26
7887,6.18
8898,5.13
4944,2.22
6835,14.85
23179,1.01
7208,1.99
13172,0.0
6583,4.31
3761,2.64
2714,0.0
5214,8.63
9455,0.0
5183,3.77
5984,3.4
14715,24.11
2677,5.35
161,5.07
21591,9.96
2773,0.0
1423,38.08
8563,4.32
3406,0.0
7894,36.63
4081,11.26
13442,1.76
1284,0.0
5316,2.08
5237,0.18
8221,7.86
16000,10.71
2364,2.01
2081,17.36
2062,6.78
15253,8.89
5726,1.56
18970,13.36
22268,0.71
22835,4.15
14853,7.81
12607,35.51
4875,2.13
12025,5.66
4164,4.94
10323,2.08
2939,11.36
17573,1.4
22979,38.82
14905,0.0
13521,0.0
24113,7.12
19885,7.4
20092,1.52
8498,0.24
4887,0.46
6839,3.65
24361,20.31
21845,11.52
23527,12.29
547,0.0
3489,0.0
15221,1.57
12380,0.52
4965,17.3
23530,4.73
656,11.12
21485,8.59
17376,10.98
3123,17.49
19033,5.46
16708,7.81
10819,0.0
12085,6.9
2040,7.9
14692,8.51
19841,10.83
18714,0.0
4587,3.53
9213,3.03
24307,11.47
1631,16.89
16745,5.92
16713,0.96
20327,1.76
14987,1.02
6060,2.29
21025,7.43
18101,8.66
5796,3.21
3106,0.17
20299,0.09
6711,15.96
3234,11.64
9719,0.0
15993,1.1
11852,13.08
21118,7.99
18390,1.45
6695,0.34
15738,10.55
4445,0.0
20567,20.17
19636,0.0
4110,5.38
17570,4.75
1662,0.08
14405,16.26
12336,0.0
1043,1.22
20925,42.37
20820,7.28
738,22.77
16646,20.07
16333,13.5
19256,18.06
4252,5.97
8242,8.06
15026,17.63
20940,1.22
13315,0.0
20140,17.28
195,0.0
6042,35.0
2922,15.53
1297,0.0
486,0.0
4827,0.48
23254,1.07
4305,8.82
20228,17.94
16741,20.06
22023,14.59
15432,10.95
2079,25.07
4350,5.41
10631,1.02
18887,10.23
505,0.0
4399,0.0
20361,0.02
2023,33.87
3218,35.23
10328,0.0
2881,20.61
7851,4.12
23542,4.6
4410,0.0
8813,16.19
19176,0.99
2482,4.05
13131,15.32
10326,0.49
1399,33.56
22199,8.6
17421,0.0
14458,0.0
9439,1.62
22719,1.67
22137,2.01
10738,15.97
10083,1.0
9727,0.0
12956,11.19
22275,6.25
7954,3.27
3959,11.59
14675,0.0
963,0.0
6365,21.53
6501,0.0
16101,0.76
19584,29.2
23056,28.33
15756,0.0
6428,0.95
12339,0.0
8970,6.48
7453,13.38
17995,11.56
13011,9.79
14709,3.82
12660,0.29
634,10.45
798,23.83
1913,45.38
17168,0.35
8378,30.5
4313,17.91
11455,0.0
4139,15.73
7219,3.15
9805,0.0
10388,0.0
12980,9.83
2205,2.46
19724,0.0
3308,39.45
8070,0.0
399,0.0
9932,0.0
18788,31.72
269,0.0
10339,0.3
22112,2.67
11809,3.82
10288,0.63
4507,29.63
4809,12.1
6661,0.76
21819,0.26
9157,3.05
6674,36.62
7044,39.81
6234,22.86
5185,1.11
11099,0.0
18214,2.94
7047,13.04
3899,11.28
22134,4.39
711,0.58
8390,33.36
2027,13.85
5952,18.83
1608,7.99
23554,4.06
4184,15.65
7986,6.17
14129,0.0
21297,13.76
18149,2.1
12848,12.09
12490,2.78
8471,19.75
2363,3.45
5491,11.42
202,0.0
11914,8.19
20022,5.49
2494,2.55
5774,2.29
2535,0.0
14678,0.0
5624,12.35
22350,42.34
19036,1.96
20586,1.68
24141,49.76
12647,5.43
13465,2.27
780,4.91
7787,35.39
7003,7.47
23085,13.12
8017,3.36
12955,11.94
14254,0.0
15162,1.03
22042,0.65
10060,0.99
21326,31.53
8798,0.52
12781,46.43
15532,0.0
17403,5.24
23686,5.94
21437,10.11
21803,9.21
24444,0.57
9448,6.29
16626,6.33
1632,7.34
5122,16.86
1302,0.0
23941,6.4
21476,0.36
8104,1.95
19061,1.01
22021,16.15
20428,0.5
12226,8.97
21305,19.83
11677,8.64
17538,1.14
15022,3.12
20648,0.04
11668,2.48
3284,0.17
4455,3.97
8672,5.14
10971,37.04
11356,2.92
3579,3.51
11762,3.29
22561,1.18
15700,16.27
17428,0.52
4608,5.91
11526,1.03
14497,0.0
10056,3.46
13467,1.18
21526,34.22
8054,2.56
4539,4.19
924,3.08
11609,1.92
6128,31.39
652,0.67
17217,0.0
20236,42.77
23931,3.88
14536,17.28
6837,7.89
24464,5.75
12262,8.83
6273,3.96
14422,0.0
3570,0.0
899,3.21
19068,6.11
42,0.62
1128,1.11
8609,0.3
7771,1.76
17061,0.0
16935,7.91
13677,6.47
22859,6.45
2715,0.0
4761,17.08
21454,36.5
9906,0.0
19319,0.0
24314,47.86
14385,0.0
62,5.01
4472,28.2
6082,2.04
24553,12.34
20520,11.15
6740,32.17
9653,4.27
13409,1.0
11700,9.66
23667,0.44
7147,4.53
20230,12.57
10845,22.22
21910,0.85
1250,0.51
7367,1.83
23728,6.29
4403,11.91
8191,1.21
7226,11.71
11711,9.11
15710,20.61
21921,4.13
392,0.0
7907,16.4
20732,0.05
496,0.0
17453,0.89
21321,5.25
12221,0.18
22423,30.65
3111,18.72
5863,14.18
16807,0.38
3971,13.19
15896,6.81
9813,0.0
13704,49.31
4660,0.86
18141,24.16
6531,11.67
18866,5.57
14356,4.13
10454,5.13
17145,0.0
21389,11.12
10167,1.0
515,0.0
9642,2.17
5421,10.96
8460,19.85
1057,0.35
17301,0.89
13848,16.38
15152,0.74
16925,2.75
4732,0.82
20371,0.23
7556,2.3
3127,0.65
10367,27.99
5377,1.6
284,0.0
20234,0.0
19540,0.0
12471,0.36
2499,0.0
11048,4.74
15695,0.23
24047,5.39
9257,13.02
21390,7.36
14577,2.44
9331,3.24
17758,43.34
21494,12.2
68,0.58
15312,9.54
10500,11.63
15925,21.84
20810,5.5
21327,26.24
18036,0.17
2213,0.11
329,0.0
840,3.52
22387,27.73
2294,0.57
23237,4.57
11486,5.06
22447,22.18
18769,7.49
1509,23.69
19601,0.0
21356,0.19
10629,9.87
15808,15.02
21138,26.25
2052,4.62
8162,14.04
8613,16.51
9366,4.09
18694,2.58
23779,46.54
13903,10.79
8332,31.72
22396,0.0
4493,0.23
24167,8.21
16756,8.99
127,4.7
3561,0.0
15845,9.32
8250,16.66
7862,43.76
14548,15.48
2221,0.5
435,0.0
3954,2.19
13165,28.72
24408,0.33
18388,2.69
6778,9.32
15616,15.19
22331,13.0
18986,4.29
3075,33.29
754,5.02
9473,3.02
5938,41.09
23338,6.77
18589,1.81
11583,4.6
16233,0.0
911,3.28
7445,8.52
17442,0.97
5613,10.53
2664,4.37
8980,0.0
12572,0.34
16118,22.54
1542,0.0
22517,4.09
22078,0.29
9502,1.33
13368,3.73
19980,0.0
23147,50.36
16820,0.37
21917,7.76
7958,46.89
16211,28.63
8417,17.77
3083,0.64
22675,17.16
15313,8.84
8384,9.38
17588,0.33
1108,0.0
10926,10.53
23473,3.69
24016,4.58
4183,16.68
6229,6.62
21053,28.37
7732,7.08
9548,1.45
12202,8.18
8833,0.57
16231,6.29
19558,0.0
2745,0.0
6733,11.88
5772,3.11
926,2.23
16947,3.45
8914,1.29
22620,7.05
23680,24.78
2979,11.99
7518,3.47
6873,0.0
2760,0.0
7296,12.41
1482,0.0
10457,0.0
2954,13.84
12375,0.0
7739,24.83
1251,21.94
4265,1.4
14083,0.0
8902,1.4
10352,0.55
5817,10.79
11044,10.14
12264,4.28
9834,0.0
15125,1.21
17958,17.74
15510,0.0
6110,14.63
23563,11.8
19446,3.08
12251,4.62
974,0.0
11638,12.67
23451,0.11
4169,29.53
6411,3.05
8708,0.45
4048,2.69
17740,6.7
19259,7.07
14056,20.32
10010,4.51
2831,0.0
20489,0.63
19128,32.46
4767,4.02
11412,12.68
1405,0.0
18255,10.4
14808,0.0
584,0.0
16405,20.54
10144,1.16
22802,1.75
19845,0.88
11660,26.69
13357,2.18
7896,18.18
24248,41.09
21564,20.59
13195,0.0
9569,3.08
20867,15.68
14757,10.76
11147,0.0
225,3.57
8254,6.85
4668,5.37
2038,14.38
2592,7.58
5301,6.91
6479,0.0
14650,0.0
635,9.58
11893,3.17
11162,20.71
9437,4.21
21890,10.55
17097,0.0
1697,0.22
18837,30.99
18961,6.13
6359,4.94
18184,0.0
11763,3.2
9342,4.29
17586,1.07
18261,0.31
11278,20.93
5091,3.06
20906,10.67
17571,2.62
2847,0.0
19514,0.0
10255,0.39
17660,1.06
20975,0.68
3238,0.67
13077,7.42
14212,34.42
9070,0.65
12859,11.91
8716,4.35
16553,7.72
19124,11.36
1722,0.49
12294,0.15
4606,21.66
19267,15.73
16767,0.0
17935,24.23
16989,0.0
17430,0.33
22868,6.03
5835,0.8
17629,32.1
13272,5.27
2457,7.91
22807,15.34
21551,25.18
14398,0.0
20113,23.46
11686,16.55
7227,9.42
14097,27.06
13477,1.56
24212,3.72
18452,0.0
10560,16.14
11476,3.37
16316,2.35
23284,0.0
272,0.0
13186,0.0
10528,4.17
13673,34.99
5059,26.19
8765,14.3
17249,2.05
18022,1.73
16049,6.82
324,17.24
6736,3.92
14562,8.03
12642,19.63
24466,3.73
2315,4.69
14099,17.48
12913,17.25
14576,3.31
17606,16.17
18653,0.0
17595,2.41
18671,3.4
17897,4.93
16567,5.93
22695,0.79
9522,2.65
15413,1.83
1318,16.22
9662,12.44
19821,8.47
5300,7.79
18065,7.22
9770,22.35
20347,0.08
9688,0.0
18720,2.95
23906,4.69
6581,10.87
9745,0.0
3867,3.64
21985,17.53
8530,4.3
11942,2.23
8252,9.74
6089,14.76
8018,1.27
5297,0.24
15463,1.35
13255,0.0
9850,0.0
17485,4.02
4112,0.32
22029,3.83
15685,37.15
14253,0.0
20788,4.16
12535,25.34
16398,1.32
8328,0.0
5636,14.33
10029,9.78
9339,6.72
11376,16.04
14956,17.58
16815,6.1
21234,37.41
6731,23.69
21830,0.0
506,0.0
18316,2.66
14598,3.61
4856,13.13
23785,5.19
12707,14.74
5040,4.61
18776,31.41
5793,15.33
8593,13.26
16388,0.48
13862,49.66
16491,9.85
786,25.76
8458,32.49
18119,24.64
21584,0.8
21760,6.85
19982,17.36
7142,9.42
906,21.4
21510,9.15
173,4.6
11967,2.42
564,0.0
11963,9.61
5326,9.19
4054,17.71
2763,0.0
1289,0.0
13264,1.62
12708,12.77
17045,0.96
22944,1.07
3313,14.77
2997,5.83
11817,12.22
21869,9.43
6362,0.76
676,0.65
3372,13.84
1186,2.85
1729,7.25
11617,10.22
19417,41.11
3690,0.0
19280,6.06
2279,2.46
4626,25.91
20294,0.54
11621,2.14
24527,1.32
7615,3.79
10133,0.53
15915,17.43
21639,7.7
21520,9.52
16461,0.0
22910,0.41
23782,24.01
4253,5.89
21062,0.0
802,6.51
24583,5.92
20710,17.55
8408,8.43
19663,0.0
21747,15.24
12784,20.36
750,23.46
3497,8.42
15654,10.83
19708,0.0
8528,14.27
8006,10.69
2992,33.91
17622,4.02
1104,1.19
21439,4.99
19983,15.11
15719,0.32
1350,0.0
13518,1.06
20238,17.66
22772,15.89
17647,2.46
8397,9.27
13245,0.0
19429,26.51
9549,0.66
13339,0.0
24348,0.27
15500,0.0
10245,7.74
8059,0.0
6251,4.15
14803,15.59
14072,4.0
5980,20.75
15903,18.61
864,3.5
214,0.0
22849,3.74
5263,9.12
19958,29.98
4997,0.72
11046,9.76
2914,15.43
14777,19.61
11358,1.28
2163,0.58
22900,0.0
14600,2.27
21775,32.78
10938,12.7
19327,0.0
23041,24.07
19737,31.86
22281,32.6
18615,1.67
18306,1.6
17503,0.79
14370,0.0
17816,1.25
1237,0.92
19337,13.03
19896,8.03
23708,5.6
13688,6.52
24424,11.68
9088,12.61
16723,5.3
23360,12.3
17388,7.66
4911,1.45
4957,2.41
10566,47.29
12971,11.24
607,4.27
17253,0.3
3380,0.0
5476,0.84
22172,2.38
14438,0.0
11491,0.36
6061,0.45
6922,13.74
8844,1.77
21631,6.3
18614,2.93
6146,0.37
8774,0.89
2455,0.0
6777,11.82
24379,5.64
3461,17.02
10092,4.13
10661,6.05
2620,0.0
18185,26.11
23665,4.36
5039,4.91
10706,3.61
6291,9.36
20419,0.43
6242,0.12
3617,0.0
18643,0.0
17401,10.57
24135,9.31
11618,9.1
24156,8.57
20949,43.23
3423,0.0
12991,42.13
2755,0.0
3017,4.34
11727,2.34
2757,12.83
6629,0.61
3593,2.7
17270,4.76
4480,1.36
1427,21.62
3185,34.63
3351,0.47
24576,1.19
7764,22.25
8413,29.62
18967,31.24
563,0.0
6088,16.1
3795,3.4
21804,8.63
3268,11.62
18410,11.07
5028,4.44
4424,17.52
20156,26.85
3763,2.06
20999,19.9
10304,0.25
14772,0.91
1565,0.55
20763,6.11
6387,0.0
23962,23.49
10049,0.31
9225,3.28
13095,16.39
247,0.0
1973,13.71
2257,1.16
8029,5.19
3999,2.94
2815,0.0
21534,7.48
685,3.24
12099,3.44
1331,14.28
9711,14.34
16698,4.63
10248,6.19
6392,0.0
16678,26.43
17106,1.09
3311,15.7
18012,2.81
10613,19.6
24440,5.32
2861,0.39
19528,13.33
300,0.0
10691,37.39
20620,3.54
24431,1.64
21055,26.07
4398,0.6
16376,0.16
5647,13.18
22073,3.22
13668,6.47
13661,0.0
24548,2.29
23616,3.13
24018,0.78
3512,0.0
20866,16.36
16837,7.61
20528,0.24
58,0.27
24462,7.17
19461,26.59
11468,27.1
3343,30.9
24336,0.79
3422,0.0
8475,4.56
576,15.62
8496,8.47
23153,7.2
6792,6.02
1038,6.1
19794,7.54
19562,28.41
19031,11.18
8130,18.22
15336,9.56
4637,0.85
7399,2.95
11070,8.86
10513,42.31
149,3.32
5115,3.35
9324,0.0
9661,14.57
8969,11.48
7128,20.0
20796,9.55
7921,3.28
12957,3.09
11306,4.35
4353,1.51
2112,2.34
17473,3.34
4405,6.5
20409,0.14
2710,0.0
11865,12.02
15388,3.08
22847,4.57
13576,8.11
23579,3.52
21122,0.0
18542,7.03
7101,1.98
14465,11.15
4874,2.48
7884,25.42
3984,11.17
12383,0.0
13503,1.29
14588,7.03
16257,0.33
8826,14.47
14955,19.34
8560,13.86
6143,17.37
20837,2.04
12345,0.59
13156,13.69
10009,5.45
9697,29.85
18429,0.33
23046,1.64
20502,0.36
17540,0.33
13771,1.66
6450,3.37
9757,26.42
22167,12.62
19851,10.51
16724,0.33
20844,9.27
762,25.8
183,6.84
16704,22.33
5066,3.58
14635,3.41
11769,13.63
1587,4.88
13411,0.0
5095,26.05
12257,0.34
15173,1.11
17056,1.72
12208,1.39
24118,49.38
14613,4.4
21012,20.46
12231,2.45
18154,9.19
7909,8.37
18077,10.52
8233,0.3
8402,30.89
7327,2.45
3654,0.0
14333,0.0
17860,5.47
9531,7.51
11802,0.0
418,0.0
2584,0.0
11549,1.44
10598,13.07
23081,0.53
6215,13.84
2435,7.34
9649,12.32
7699,2.3
8026,0.0
9516,0.18
6685,37.46
16486,36.55
22478,4.2
343,0.0
22866,6.96
22464,3.26
14648,6.86
4627,22.66
5897,0.81
20084,44.77
940,0.93
9637,13.48
13353,0.0
3997,10.01
4369,10.42
5632,0.0
23045,4.8
19945,1.64
20373,0.06
14052,0.0
1830,29.37
20081,4.16
3102,14.36
17038,20.94
11154,4.48
19717,0.0
23012,4.26
7756,8.75
13017,16.78
15746,16.94
8396,9.63
1723,26.04
22906,2.56
460,0.0
8653,0.22
19575,9.57
5602,11.61
6623,18.4
10169,0.49
12765,9.27
9909,0.0
24073,0.0
10669,17.9
11850,0.0
18673,2.66
1451,25.37
21600,18.46
11449,5.74
3312,14.96
8966,0.44
20530,42.87
12305,0.25
13412,0.0
8137,50.39
305,0.0
22256,1.52
12343,3.77
10667,20.24
3775,1.97
18456,16.48
13193,0.0
10492,9.06
1944,0.22
13135,0.0
9912,0.0
5597,0.0
16300,6.59
23837,1.16
18189,8.11
16851,1.62
23674,6.79
756,3.36
17750,20.64
9495,6.63
21042,34.93
5812,0.25
14661,0.0
1169,11.47
9434,7.31
20956,1.72
10018,7.14
16124,1.46
14090,5.84
8683,5.36
11986,10.92
15707,0.32
14491,3.61
2323,0.0
15427,1.21
22575,0.37
4837,2.41
6948,2.37
15254,8.07
13535,19.09
17572,1.45
215,0.0
12632,17.32
21367,3.53
5266,6.75
14616,0.0
21820,28.7
17026,15.3
8905,0.85
2377,0.0
3032,31.6
7479,8.87
14518,0.0
6085,37.09
17215,0.96
6975,22.99
1751,16.89
24231,13.56
11501,3.11
1424,27.86
1610,5.76
4631,8.14
20225,0.0
22044,16.9
10982,43.12
15279,7.37
19503,0.0
20164,1.95
18865,7.72
15473,2.65
21605,9.08
21167,3.85
19840,11.17
5589,12.5
23243,0.93
553,0.0
8778,13.29
1403,9.49
20589,43.98
17905,9.11
9413,4.67
1268,0.0
24330,9.77
7687,1.47
10106,1.68
24342,10.61
12966,1.44
18296,0.0
8544,39.78
9811,0.0
20758,16.74
3324,15.73
2239,0.11
4615,27.24
23768,25.62
6243,35.48
1494,0.25
1808,0.44
155,0.65
316,0.0
5472,2.03
18190,5.89
22236,29.01
3328,0.8
22133,4.64
19604,0.0
20672,0.24
21146,0.0
6470,15.78
8142,6.48
11089,22.72
10654,3.69
24010,24.86
23157,0.94
11116,16.57
4505,0.34
15556,3.96
21301,0.21
21477,0.17
8210,8.77
7606,0.71
19705,0.0
4141,6.6
15079,6.01
11707,40.54
19599,0.0
5829,12.12
22336,1.48
1547,23.79
11290,21.41
4339,4.92
20370,0.3
18815,11.56
8277,8.49
24060,2.44
4074,2.25
23707,5.94
14200,21.36
6132,20.03
14122,14.03
20678,8.04
15977,11.14
7253,8.43
6688,17.07
23703,22.61
23807,18.55
12627,0.3
7587,14.36
20681,3.1
16416,29.27
13334,3.38
17593,5.7
7066,0.0
18006,11.59
12663,27.2
17328,8.57
23185,8.95
24173,48.11
3740,0.26
3316,4.94
19538,0.0
16254,4.93
1773,31.66
3120,34.06
5385,12.26
6054,20.75
3440,0.0
13023,1.68
12481,0.0
4723,22.16
14591,0.0
6436,4.33
14575,3.74
3910,19.95
19530,0.0
18520,3.12
2359,0.0
5948,43.51
11625,27.03
24470,14.95
21601,17.85
11751,2.06
23670,23.57
14493,0.0
9421,14.04
12583,0.22
10114,6.46
12683,26.5
1241,19.37
17074,14.85
12527,14.38
3318,0.34
7629,1.72
23279,1.41
22164,13.72
20407,0.38
20779,0.15
16939,2.09
19838,20.13
23143,5.29
21944,2.59
8638,12.16
8706,3.06
7503,21.19
3962,7.06
15594,11.62
1957,40.54
15981,6.23
16564,8.94
20613,43.63
17313,0.0
12511,8.15
17869,24.75
15466,0.43
23592,3.31
22938,6.02
9192,0.2
15416,0.91
13358,1.52
10449,23.78
9210,9.19
12473,0.0
8461,15.66
23191,42.08
17790,2.49
3892,2.39
24359,1.79
2942,2.79
1552,4.5
18895,40.52
22026,4.96
11462,5.16
8179,13.23
2214,0.0
7123,0.0
21198,25.02
3742,12.5
14607,33.28
5997,0.4
21009,24.8
23150,26.5
22226,17.08
22072,7.32
23329,4.11
23865,22.69
15151,0.91
12803,0.38
1699,26.52
19211,11.13
10224,4.53
1800,38.21
17039,10.17
13395,2.43
14806,7.89
24316,31.84
20640,12.29
5693,0.51
5521,1.34
6773,0.22
19484,25.12
7074,7.89
17834,19.69
16788,0.29
16584,22.39
18382,24.54
11458,24.23
20772,9.43
1153,0.5
8199,12.49
1283,0.0
8981,22.79
20632,3.48
7078,0.29
4125,40.73
18606,0.0
23397,11.42
18601,1.61
2896,28.58
15869,7.28
17989,0.3
666,47.91
7818,1.02
9798,0.0
13610,15.23
4929,14.01
4548,6.41
24269,0.0
2003,18.65
9762,0.0
16984,1.47
10761,0.77
17124,3.42
16768,0.0
14158,9.13
6851,2.86
11980,1.36
24501,2.54
985,0.34
13084,38.16
14865,7.58
19827,23.46
7130,11.42
13933,40.63
16842,1.93
17408,1.26
19810,13.22
22888,0.0
5306,0.98
19227,9.33
14558,0.0
4579,28.98
20503,0.33
14329,0.0
4438,8.71
20446,3.6
21786,30.99
9181,0.17
16493,7.49
10052,0.0
655,21.08
13281,0.0
561,0.0
1604,26.82
7111,4.81
20963,9.24
19754,6.49
22213,10.87
5404,1.3
20611,0.23
2794,4.58
6349,3.35
12497,0.0
4980,3.84
19733,0.0
628,4.11
18808,3.06
8302,7.78
2068,24.73
19778,23.4
15723,17.79
23625,7.92
10533,25.5
22782,23.03
13934,37.81
468,27.29
5111,6.67
22989,24.63
19081,33.17
6246,16.02
18516,15.57
15,4.46
10946,27.4
20941,28.04
21022,25.26
8490,38.89
622,13.62
15992,4.91
4091,13.04
8670,12.49
9218,23.8
13026,15.12
13329,0.0
886,4.47
23167,1.66
9528,0.0
12386,0.0
22749,12.22
1851,32.29
11841,10.82
4144,3.14
19481,0.27
12411,0.0
3294,0.85
11313,22.38
23898,0.34
21082,4.48
451,0.0
24473,12.16
21424,10.78
23880,7.86
4082,7.71
932,13.72
15338,9.02
21544,10.11
20273,7.78
11483,18.0
17815,2.65
10447,0.0
9579,6.2
23148,48.99
1775,19.85
18342,0.32
17206,5.98
9353,5.74
2427,1.59
10887,27.52
20102,39.31
10476,2.36
23326,8.03
5525,0.69
4038,2.37
15082,3.18
23915,15.81
811,19.59
17071,0.83
24467,1.95
23935,35.6
13778,4.44
12051,2.93
8180,10.69
24518,10.98
24479,1.5
20143,5.6
24323,1.19
5042,3.63
18524,0.71
11212,6.07
10973,21.86
6292,5.96
13600,22.43
2321,0.0
12110,3.84
4390,19.07
1535,20.05
10843,24.39
19706,0.0
15275,14.1
15402,1.74
21415,5.48
13577,3.58
7717,18.4
21359,29.23
1803,22.76
21426,7.4
331,0.0
9960,0.0
19825,0.5
6598,40.22
5771,3.15
3009,47.83
18828,8.09
14974,5.01
19965,8.2
14820,4.03
2467,0.0
1997,3.32
12927,46.46
10687,6.55
14727,22.73
387,0.0
22424,27.64
14274,0.0
4094,7.91
3598,0.0
20885,2.29
14855,4.18
20266,0.0
12968,20.99
2776,0.0
21972,18.73
23173,15.19
22160,2.54
5594,0.87
3022,38.64
17519,5.22
16039,3.08
3597,0.0
11691,4.11
3096,33.48
3692,0.0
13845,0.65
1845,7.57
13945,29.74
400,0.0
4731,2.93
22195,3.53
24523,3.65
10551,22.87
13208,0.0
8598,0.22
17914,14.27
21527,25.98
2253,5.31
19619,0.0
8695,3.17
8079,3.73
5811,0.26
3658,24.31
23310,16.67
17872,5.11
9783,0.0
10284,4.97
2343,0.0
3874,23.92
13087,9.88
23792,24.19
4979,4.16
19985,9.77
3604,2.66
2895,0.25
19141,0.69
23096,6.41
2989,6.28
8235,46.46
13483,0.86
23948,27.49
2833,0.0
4750,15.73
10428,15.56
11993,0.27
23344,0.03
20416,0.75
10675,39.88
11450,5.63
1134,7.02
18340,1.68
20377,1.75
15793,27.71
23194,22.04
1556,33.92
14738,0.0
3039,1.86
16580,1.31
13902,13.25
7940,15.48
10760,2.9
4816,0.57
3609,0.0
9832,0.0
23290,9.8
22691,6.29
10759,5.11
14555,2.65
6126,2.26
11764,1.89
7633,17.73
13401,0.0
24319,10.38
8821,1.12
24577,15.17
23561,16.83
23476,0.11
2091,15.16
14193,9.19
12713,45.19
7779,8.03
902,2.38
11890,8.02
12919,45.17
13901,18.13
21683,6.73
3450,14.87
15927,17.22
22036,10.78
2046,26.0
12541,0.79
4654,17.51
4914,31.46
18272,0.3
22077,1.79
10619,25.09
19594,0.0
9034,11.13
18244,6.12
13774,25.11
5464,0.79
23286,17.7
8646,15.0
1986,6.04
11424,9.7
12260,15.44
2224,0.28
13375,0.0
9380,1.94
8606,6.31
17285,1.02
16711,2.8
20197,21.32
8749,4.27
14469,0.0
2440,0.0
16188,23.53
15948,0.31
2530,0.84
2934,2.94
9587,0.18
6072,0.87
2619,0.0
16761,0.62
16009,26.83
12217,3.9
22174,0.36
20019,12.08
9343,4.18
562,0.0
23282,0.0
10483,0.0
12922,12.0
18541,7.67
1296,13.26
9045,10.09
21502,36.47
24259,39.08
3939,3.12
17299,1.7
23034,16.44
9254,27.01
20191,5.47
2493,3.17
13624,0.0
22551,0.37
2158,2.67
22902,6.39
21833,14.01
13419,1.97
1886,13.07
8345,26.45
17404,2.59
7806,14.73
8539,14.08
21066,33.86
1993,18.88
4595,7.87
19496,14.81
23367,0.11
23991,4.49
18100,12.39
19843,7.43
1129,0.93
839,3.85
427,0.0
3540,27.6
5776,0.76
5336,12.87
6869,10.25
20609,2.13
19369,4.3
5718,16.89
13819,7.18
12259,28.6
14995,6.8
9523,1.79
23752,5.2
23591,3.53
11994,0.11
16391,12.17
22392,6.0
17962,7.04
18537,0.0
15278,8.6
23758,23.45
22383,4.28
3511,0.0
11676,11.33
23908,3.21
11645,0.41
6267,16.15
9612,0.0
