,suicides_per_100k
18673,15.152835
3122,4.5960646
654,9.454978
533,7.316873
11959,1.6364684
9465,12.8016815
17918,14.183612
14379,2.7186794
5986,10.790019
6245,7.229279
2251,3.5035405
14483,3.536234
597,7.164824
4372,6.347677
4719,6.997512
516,7.2689996
2368,28.763186
19493,1.7733644
15970,14.8160095
14692,1.7515761
14781,2.55676
13526,12.815885
6831,1.378187
19042,6.3904457
6384,9.12536
2265,0.38548422
7853,14.239715
4285,3.4752758
872,3.7755575
5464,5.4670744
3491,14.573279
7206,21.586662
7500,2.7219014
17378,7.766299
244,0.0
7176,15.290864
4202,10.903971
1796,0.7949577
15182,5.7813625
3826,11.557925
9437,11.307461
3674,13.756147
9457,12.8016815
13849,12.993345
3596,10.418105
5827,18.140036
6493,8.33579
357,0.0
975,2.8215928
2400,21.346226
2697,17.950914
20581,5.368905
20233,17.280912
6397,9.03223
8192,3.3468313
6147,5.1236596
11780,14.612619
2380,28.873272
9958,5.9326143
4017,7.5742793
5746,16.708443
17798,18.44275
625,9.2088
10725,26.028944
6981,25.347427
13092,11.413551
3220,5.0028167
17229,8.18111
11750,14.414314
8925,13.620517
9169,25.80175
16285,17.379732
17900,13.4498625
5651,16.241484
16663,9.91879
18049,12.895427
3719,13.037255
7245,21.674904
10693,18.493076
3017,8.565559
9895,7.8651686
3244,5.0515366
1702,2.1301625
10072,5.055193
173,0.0
6139,5.5524797
2020,4.1987677
11756,14.414314
7003,23.86405
3854,12.180094
19931,12.552551
7583,3.1207988
2416,19.546474
5841,15.3942375
19442,21.106379
11733,20.329773
8446,4.321194
10027,6.7267537
9080,25.102615
10208,8.675571
4991,18.458773
6274,7.1920238
18261,15.004295
19589,8.037096
10396,6.8479424
15521,8.246307
7135,17.93163
15982,14.009887
5364,2.4241974
1018,2.727723
16145,11.73332
15457,8.684641
9119,29.00793
14681,2.0864475
9974,6.6945033
2035,3.2939222
11613,21.217966
8664,1.6816846
16620,9.242268
4604,6.5467043
18804,11.281898
19482,1.8278272
5424,4.8279657
2579,20.176641
4705,8.505945
10514,0.12669769
6291,6.826202
10361,6.773502
5141,19.806688
4917,20.470467
11334,2.2556908
1970,5.5883837
4714,6.997512
12128,6.3417487
715,8.327544
15226,7.757757
1432,22.92304
4199,10.903971
12899,5.1627836
18283,13.753585
3440,16.614548
187,4.4759784
4068,11.388237
2332,0.0
13651,12.052434
8286,4.4460087
17515,25.189764
6778,17.53686
6911,4.8948574
19864,13.217145
7830,14.281838
19072,9.879976
17105,0.8156634
11784,17.25618
13825,13.511181
4559,5.3627987
4819,6.0858274
9578,10.60853
1733,1.8470803
14395,2.3676157
5829,16.547506
9881,8.116296
6308,6.758173
13116,10.863794
14907,16.12051
15729,2.5181901
13340,11.086206
3827,11.557925
8137,3.6767676
8292,4.8198247
8085,3.6627746
2514,20.985352
19970,11.189108
16220,20.357042
9476,12.153786
7177,14.107075
15162,6.862156
5051,19.147512
2386,27.379436
19304,24.059908
8495,3.1773603
6665,26.163591
10386,6.6397357
10049,6.831852
14527,4.277233
16154,20.33709
9921,7.232256
8019,12.910709
10165,4.550184
6159,5.6600566
19582,8.219736
12785,4.1409473
18370,4.378357
6042,10.477312
10050,6.831852
5343,1.0135878
9993,6.888832
13186,10.24137
11822,11.297567
8998,9.104041
10691,17.954449
11945,0.3564732
2937,5.2854867
77,5.111694
2342,22.160105
1239,13.556979
3143,4.194761
19502,1.7733644
16924,19.879229
4658,6.7678137
8152,3.6719968
6485,9.932187
4674,7.4720707
7161,17.272156
9858,11.229094
5553,17.784756
16626,10.139126
15696,3.084811
9211,22.175488
18134,20.38611
3461,17.664877
20129,13.931532
20088,13.327582
9161,25.919146
19936,12.281155
19710,7.4094396
13943,12.295011
11943,0.3564732
13271,9.922767
8667,1.6816846
6471,9.007092
19028,6.835909
16623,10.139126
13419,14.794469
2340,22.160105
20275,22.020992
19835,7.9048405
9587,11.025157
3523,13.277148
16046,12.097601
14446,3.349167
13535,14.114679
2920,4.0970325
18933,2.1021671
1800,0.7598784
7870,14.212723
11070,18.355247
5120,19.77488
2990,7.673125
2666,19.40123
16232,20.521029
5899,12.517839
10303,7.417108
15889,13.02019
15486,6.7821603
13071,18.067183
17245,8.469416
20413,8.499508
10454,7.4604373
19749,6.791239
6236,7.718346
14330,4.175884
6193,4.996203
20583,5.368905
14982,14.552127
10519,0.20909321
1990,3.1512263
17751,27.31208
6567,8.910246
6203,4.996203
17154,1.2180269
7098,20.577295
18352,6.8511224
5150,17.745148
14373,2.7186794
19829,7.9048405
13871,14.015283
1200,15.10757
17401,8.00241
7084,19.904566
20347,16.40815
10735,25.04245
4223,2.889983
178,0.0
15333,12.288282
9088,23.278196
8973,13.018823
4096,11.293461
19580,8.219736
8992,9.104041
717,8.327544
4589,5.5307093
9918,8.586349
3961,6.394393
19925,12.552551
4776,7.4319005
1052,2.8070924
2269,0.38548422
5266,14.225858
5208,12.915776
13390,13.244797
18953,2.2796667
20572,6.161107
11467,1.8302773
14003,11.957533
16784,9.622239
3045,3.839685
7722,5.5517
15652,0.0
15909,13.379194
17171,1.1858
14161,5.318931
8206,3.7797122
16791,9.622239
11584,20.168518
10613,0.11598004
5858,15.312889
14588,4.828557
1266,11.586396
14777,2.55676
3635,14.151018
2287,1.9177809
17553,15.699062
14005,11.957533
8499,3.1773603
16226,20.357042
1165,12.942629
9342,11.892822
6148,5.1236596
12019,3.0229745
19631,7.4963856
13822,13.511181
4091,11.293461
9622,12.044592
14741,2.1766815
7612,2.1055179
17667,16.039946
1837,1.209619
19086,11.16513
20613,5.532246
19125,10.039356
4254,3.587702
6292,6.826202
2919,4.0970325
2001,3.1512263
7456,14.733902
14680,2.0864475
10695,18.493076
18379,7.808181
17627,11.855709
9043,26.55245
6854,3.0029743
4453,5.4276247
20465,7.411973
6942,29.128864
2110,7.1729956
956,2.4545217
19679,7.428202
7923,11.943904
15234,12.272015
17033,0.6035557
9436,11.307461
19644,7.9042087
17986,13.04878
20005,11.61335
15343,11.579276
19138,9.024017
4097,11.293461
10554,0.08195291
20424,8.029837
3694,14.224048
13252,9.917554
1182,14.257924
2775,4.421697
11478,27.577251
13242,9.917554
10900,20.251259
14935,16.053354
20351,16.40815
1240,13.556979
10676,17.570131
11925,1.4699937
685,8.652829
4244,3.667011
19205,3.679367
14630,0.6274333
16552,10.166429
6717,19.145494
20138,14.364077
2302,0.0
18198,18.282352
4492,4.921513
15429,7.952791
15599,7.423824
10463,7.1376104
8915,3.4646251
4402,5.3659697
19266,2.8267217
14211,6.3732395
1528,20.213032
10991,29.315556
17262,8.890984
12987,0.0
6025,11.780867
17184,0.97123647
3698,14.224048
14208,6.3732395
10842,25.331131
11646,19.628647
18034,12.515977
17481,8.85387
18782,12.055677
11897,0.0
18959,2.2796667
7579,3.1207988
17429,7.243891
3528,12.335087
2845,6.2462077
10010,6.4795094
8079,3.5432918
11734,20.329773
15481,6.7821603
8220,3.7103686
15701,3.084811
1930,3.6854072
15443,9.264513
8926,13.620517
11373,2.0778377
16859,22.518175
645,9.189855
19428,20.83121
6656,28.176716
16981,0.69911563
7847,14.152234
8205,3.7797122
14053,11.352388
19221,3.9110694
14812,15.018518
8631,1.9795284
15804,2.8035634
71,5.7098713
9541,12.963696
16810,28.32974
16090,13.102895
799,7.7406273
8207,3.7797122
5558,17.784756
16454,7.1526494
11842,10.178747
4955,18.31781
16796,8.84619
6688,21.18751
15079,15.019436
9866,7.31455
3699,14.224048
3834,11.7289
19508,1.5360138
20134,13.931532
14639,1.4899201
1577,16.481836
815,2.476167
17989,13.04878
4931,20.633282
4646,6.7537737
1742,0.72072625
4232,3.302361
1288,11.078406
6793,15.682175
7859,14.239715
11745,11.330001
7886,13.628668
2884,4.897559
18931,2.1021671
5847,15.3942375
14103,0.19277915
11235,1.7206008
14202,6.3732395
16398,6.1804695
11648,19.628647
13819,13.511181
20381,17.252983
15105,10.010088
15892,13.02019
17175,0.97123647
14881,15.026225
9598,9.859368
10405,6.92916
1459,23.913239
826,2.508538
7734,18.575537
2925,5.4310637
5186,14.321229
11104,18.794638
17603,7.963884
20260,16.301735
7985,12.605066
12248,7.849115
9401,9.689561
8437,0.0
7455,14.733902
3627,13.673677
11423,1.2298654
12274,6.263498
1416,24.23378
4307,3.616897
5216,12.915776
17242,8.523483
20113,13.86347
18952,2.2796667
10000,6.888832
2548,22.296474
8237,3.0787742
10637,17.205814
1036,2.5090194
19903,12.934819
19097,9.512035
14074,0.49855247
5197,13.158879
12978,0.0
16393,6.1804695
127,4.7182546
17290,8.705542
14238,5.5212264
4109,11.909821
17233,8.523483
4904,20.72416
2372,28.763186
19118,10.039356
2142,6.6777964
5992,11.231563
3218,5.0028167
2833,8.744517
13860,13.270693
12146,8.09627
6430,11.037548
8895,3.3353179
19898,12.934819
19873,13.217145
9092,23.278196
15248,11.682657
10794,25.16959
11087,6.363752
16067,13.59304
16075,13.59304
11262,2.0401855
11125,3.0338426
2683,18.002785
13721,6.5891547
457,0.0
5142,17.745148
6575,9.151895
7279,19.055475
15577,8.217496
16108,12.666191
177,0.0
15007,17.880707
15172,6.5658927
20440,7.36156
1080,2.6472676
12258,7.849115
2727,1.2330456
15813,2.8035634
15642,6.5138674
16188,20.257454
2770,4.421697
2662,20.163927
13222,10.376517
192,5.803285
6425,11.037548
9455,12.8016815
17042,0.890576
9694,13.654268
13481,16.195032
6072,5.457598
15646,6.5138674
7581,3.1207988
6950,29.029762
8798,2.1431968
3649,14.016572
15256,10.194176
17768,26.606602
213,0.0
18889,1.5918155
1303,11.29498
10045,6.831852
16497,4.770708
3159,4.288088
12939,5.4821706
2090,0.7413717
7736,18.575537
6414,12.819461
528,7.316873
15629,6.338311
10309,7.417108
17221,8.18111
3432,19.02652
17648,16.960531
5576,17.023104
16544,10.637481
16381,7.524926
16242,19.302073
14052,11.352388
13125,11.001758
8605,0.0
1194,15.364694
17965,14.276305
18801,13.998647
13465,16.153893
2518,20.985352
13055,21.357634
12278,6.263498
14235,6.089615
10612,0.11598004
4729,8.851984
16227,20.357042
8770,2.399701
33,1.754817
12962,0.0
775,7.6867404
13328,10.46147
2612,18.513966
9112,29.00793
14722,2.1509724
279,0.0
5063,23.185688
3588,12.529362
18846,16.320358
409,1.2029207
3104,4.545543
4526,5.241577
15482,6.7821603
424,0.0
9623,12.044592
5510,19.694855
5317,13.949322
4844,23.715883
18564,6.426954
2205,0.0
7268,20.235987
222,3.50874
10101,7.007478
18737,11.84717
13790,15.43937
3053,3.8005352
6364,12.6592045
18995,8.632411
9268,11.764706
2179,3.9819539
4656,6.7678137
10342,7.2488337
8539,1.0515026
4695,8.395811
2954,11.314466
32,1.754817
3727,14.204207
19977,11.189108
13298,9.279702
14821,15.018518
4179,11.45239
7006,23.86405
11445,1.6015109
1973,5.5883837
17809,16.783928
20552,8.609395
1467,23.739923
7966,12.955024
7542,4.1503563
11364,2.0778377
5199,13.158879
4475,4.805081
18280,13.753585
7050,21.517706
12810,4.2608147
3586,12.529362
18064,12.595282
3449,16.614548
5699,13.929864
5089,21.852013
4157,12.703269
10336,7.4175105
14808,14.133451
18715,13.7662
3234,5.0515366
12410,12.05891
7116,20.50645
9022,5.3265233
20596,5.1736526
15231,12.272015
6422,11.037548
18154,20.265541
15127,8.288982
17718,25.92107
95,4.587913
10561,0.040577695
20544,8.609395
15420,7.952791
3920,6.6296015
18031,12.515977
19627,7.4963856
15073,16.456076
14794,2.90849
319,0.0
11721,17.635832
7383,17.410212
344,2.6144817
1853,1.6809132
2495,21.061893
13291,9.279702
17312,8.856995
10425,7.33614
15796,2.4426184
508,6.5860987
1666,16.140196
5949,11.318914
2887,4.350818
11481,26.022924
9058,25.310427
11465,1.8302773
3964,6.394393
3219,5.0028167
9466,12.8016815
15668,4.263341
5290,13.88903
20403,19.744295
10662,17.287128
17441,7.2864633
10288,7.5809875
1570,17.872972
4066,11.388237
9780,12.358971
6428,11.037548
18424,8.754355
7525,3.7583954
9567,10.359801
6411,12.819461
5633,15.72936
14033,11.6200905
5091,21.852013
17172,1.1858
9247,17.145306
6647,28.257162
14953,16.694345
304,0.0
3943,6.013131
10209,8.675571
6752,17.447998
19838,7.9048405
13184,10.24137
5708,14.732213
10783,24.92448
15221,7.757757
5849,15.3942375
1028,2.727723
9013,6.082873
5924,12.397217
16137,11.73332
15842,10.070836
7346,19.016466
1947,3.7820911
19456,19.691498
14176,5.714192
14034,11.6200905
17473,8.85387
5124,19.945715
12114,3.3955858
14472,3.6798942
15206,5.37983
5627,16.497116
9320,13.3874235
18555,6.292479
20332,18.653109
13659,12.052434
7163,17.272156
3010,0.13611694
18878,11.235174
9105,29.328016
14944,16.694345
2574,20.176641
11634,17.204302
3384,18.372704
1939,3.6854072
6443,10.227036
777,7.6867404
3857,12.180094
10068,5.055193
8225,3.7103686
14401,2.3676157
12855,4.2724266
3342,15.715388
11909,1.1741545
1910,3.004797
3643,14.016572
14710,1.8517874
4165,12.739788
5824,18.140036
5482,5.024892
147,5.0782766
11523,25.489365
19096,9.512035
7172,15.290864
20087,12.939983
5478,5.024892
13029,20.232086
5099,19.664896
16264,19.703684
15094,9.234871
1415,24.23378
8071,4.1488743
15140,8.075448
1725,2.2604547
11762,11.204148
10589,0.0
18613,6.8640423
1137,12.449603
16878,23.017069
12471,12.132381
16604,11.155704
14879,15.026225
15159,6.862156
7874,14.163918
4934,20.633282
5638,15.72936
6070,5.4335275
6412,12.819461
3330,5.8418393
17200,7.890016
10653,17.69314
8053,3.5691934
13253,9.917554
961,1.9508221
13746,5.751867
6707,19.757324
2476,22.619684
20543,8.609395
10245,8.659226
14701,1.7515761
12497,8.793472
3518,13.277148
1602,15.986861
9605,9.859368
7085,19.904566
5877,14.486542
7477,3.4671369
2490,21.061893
11311,1.4716487
4089,11.293461
595,7.164824
17190,7.97311
13883,12.978866
6787,19.4065
19260,2.8267217
6692,19.313246
316,0.0
11274,1.9170036
249,0.0
6999,23.86405
674,8.60182
3951,6.013131
13713,6.0173936
19691,7.363759
16099,13.102895
9696,13.654268
14348,2.78072
11321,2.0846815
1208,14.102947
971,2.8215928
5129,19.945715
19377,22.470808
11640,19.628647
8718,2.4598782
13059,21.357634
10993,29.315556
3035,3.6555974
8723,2.4598782
20444,7.36156
17136,0.76484716
13276,9.922767
7958,12.801684
11573,20.026522
7800,15.696723
3264,5.2046685
3482,17.456633
8149,3.6719968
10588,0.0
6604,8.6827545
10764,24.72356
19164,11.801336
13686,6.872345
6932,29.466358
6816,5.8076267
9776,12.358971
14092,0.19277915
19255,2.1271868
5131,19.806688
7919,11.943904
14976,15.970515
820,2.476167
8429,0.0
15103,10.010088
7264,20.585272
5813,18.899183
9540,12.963696
2813,8.880162
17258,8.890984
2877,4.897559
5026,17.109837
15967,12.786229
12415,15.102797
5267,14.225858
2180,3.9819539
6352,7.3826766
12412,12.05891
15475,8.205071
17288,8.705542
16792,9.622239
489,1.0882696
19662,7.6424394
12307,8.279819
8510,0.0
11860,7.802001
11819,11.297567
9657,14.437231
16759,10.79414
15951,13.320558
8389,4.5957994
1034,2.5090194
1637,15.887886
12803,4.3409233
14941,16.053354
1670,15.220115
2714,1.8987342
13172,10.309069
2779,4.421697
14617,6.448217
5727,15.102653
4940,18.79599
1779,1.5943497
1321,11.38372
5259,14.525658
11870,12.763364
14547,4.124731
4974,18.737919
7464,3.9306915
15625,6.338311
636,9.189855
6472,9.007092
14158,5.318931
18063,13.630197
8268,3.5117514
11466,1.8302773
16044,12.097601
3997,6.8218193
6780,19.4065
2103,6.751055
15536,7.5735145
6833,1.378187
3772,12.313561
6923,4.087164
2610,18.513966
3066,3.9451213
15943,12.838561
19267,2.8267217
4701,8.505945
2867,8.410748
5882,14.486542
14975,15.970515
6519,8.700267
19117,10.039356
12120,7.592801
10874,21.814718
20175,14.432566
11413,1.1884396
15161,6.862156
10583,0.0
6982,25.347427
20040,11.933435
13119,10.863794
14612,6.448217
6633,8.555393
6158,5.6600566
2821,8.566982
15559,8.598918
12251,7.849115
15323,10.535726
17267,8.890984
7936,12.024745
18894,1.5918155
1306,11.635009
5222,12.240093
11954,0.3460974
13176,10.309069
15950,13.320558
19039,6.3904457
13735,5.7566752
11328,2.2556908
2658,20.163927
20272,22.020992
3125,4.538293
3236,5.0515366
646,9.454978
3881,11.430177
20112,13.86347
5342,1.0135878
15472,8.205071
14730,2.3392193
20288,17.450743
20206,13.244462
13018,0.0
20168,11.115032
462,0.0
6433,11.65821
3248,5.1749115
16628,10.139126
3686,14.367182
581,6.7545457
10785,24.92448
15310,10.728462
4005,7.6122603
20090,13.327582
18294,13.665823
7696,3.744693
2989,7.673125
7684,2.47566
14209,6.3732395
8449,4.321194
13425,15.236741
16520,14.093479
6645,6.776294
1717,2.2604547
18163,20.265541
15430,7.952791
3971,7.21062
5917,13.029953
16572,13.163129
12523,11.187131
9634,12.086024
16705,9.676658
11644,19.628647
13667,13.32243
714,8.327544
15316,10.535726
11792,17.25618
5484,5.024892
5456,5.5349464
9819,13.131544
10940,22.151669
1847,1.6809132
15217,7.757757
4707,8.505945
18347,6.8511224
15246,11.682657
248,0.0
330,2.6551256
17721,25.92107
5032,17.913624
12653,2.8116364
16526,14.093479
7723,5.5517
17782,18.374409
9798,12.79851
15342,11.579276
1519,19.503416
1376,13.184305
6169,4.8067474
9591,11.025157
8685,1.7775612
1694,1.8516113
11726,17.635832
12508,9.156671
20526,8.415411
13574,13.017717
4156,12.703269
134,4.360165
8747,2.016955
16772,9.750219
16165,21.932669
12984,0.0
2706,17.57283
11881,11.901485
11295,1.7231305
9395,9.689561
11326,2.2556908
18808,11.281898
19791,7.1707997
11536,22.033236
4305,3.616897
8554,2.0958648
14571,4.0291233
15637,6.5138674
6734,21.365993
14163,5.318931
18291,13.665823
5247,13.793129
7011,24.576529
12139,8.09627
14579,5.3114705
9749,11.765144
58,3.027005
10172,8.028203
9498,9.137829
10892,21.56679
14979,15.970515
2816,8.880162
3195,4.739508
16860,22.518175
7361,18.741901
8916,3.4646251
8881,3.1495059
14601,5.5822406
7588,2.4149048
19076,9.879976
20149,14.725813
12406,12.05891
11245,1.9124116
7799,15.696723
19135,9.024017
18619,7.7036786
4292,3.58715
16101,12.666191
19047,7.2323027
14288,4.3188887
16561,11.651058
19339,27.216663
10301,7.5655246
17176,0.97123647
12030,3.0229745
336,2.6144817
18744,11.84717
4171,11.45239
15744,2.7817366
10436,7.495367
6075,5.457598
15883,13.499486
17772,25.718252
20429,8.029837
19707,7.083629
17287,8.705542
19225,2.8101454
4301,3.58715
19962,11.50075
5240,12.876603
8397,1.1307995
12078,4.928965
4653,6.7678137
519,7.2689996
11740,11.330001
8841,4.1343226
16222,20.357042
8595,0.0
9118,29.00793
10509,0.12669769
8251,3.4903123
6837,1.378187
6113,5.481618
10413,6.9208
16103,12.666191
18683,12.726804
5879,14.486542
13775,16.99139
15915,13.379194
9944,7.2418075
3422,18.465067
11906,1.1741545
4309,3.616897
9608,11.846062
6539,7.5703936
18367,4.378357
3830,11.557925
16801,8.84619
12380,14.970975
5975,11.978147
18518,6.369014
9830,12.841149
16895,22.370089
16322,16.672033
14226,6.089615
16692,10.903016
7819,14.927419
1873,0.694348
5539,19.755962
14220,5.776474
3782,12.5672455
7256,20.585272
12149,8.09627
17118,0.8510878
6087,6.049439
10499,0.046407264
3684,14.367182
9413,12.887167
2719,1.8987342
11506,21.634499
12004,0.5864793
16096,13.102895
4506,4.8294253
17135,0.76484716
5958,11.680331
10780,24.92448
5845,15.3942375
13295,9.279702
2663,20.163927
1452,23.913239
16365,10.203821
5787,14.759335
19701,7.083629
1435,22.92304
5390,5.4883714
11611,21.217966
13249,9.917554
7818,14.927419
16034,11.868116
3732,14.204207
5018,17.109837
13896,13.024592
5762,15.870332
8857,2.7755544
91,4.587913
6254,7.9275217
9250,17.145306
15922,13.299966
2750,4.6818123
3430,19.02652
8325,5.1203694
8306,5.1096272
17552,15.699062
14215,5.776474
6706,19.757324
16448,7.1526494
8475,6.4044404
11627,16.063164
9126,28.47339
480,1.0882696
14310,3.760065
14878,15.026225
10542,0.08279116
12724,3.925434
12309,8.279819
16303,18.100605
14813,15.018518
15911,13.379194
7251,21.674904
1026,2.727723
16661,9.91879
1112,14.289194
14153,5.318931
15025,17.644712
17108,0.8156634
13233,9.879371
19018,7.2048273
14746,2.1766815
13349,11.086206
14901,16.12051
18099,21.443144
1053,2.8070924
1358,12.147516
682,8.652829
16244,19.302073
3673,13.756147
6768,18.935293
2185,0.7923742
9875,8.116296
5423,4.8279657
554,7.031335
6797,15.682175
15824,3.072584
14702,1.7515761
1428,23.849657
11617,21.217966
3232,4.9822307
4532,5.9745793
1099,2.7916284
6948,29.128864
15928,13.299966
19695,7.363759
13702,7.1264124
14114,4.5696244
3156,4.288088
20197,14.504983
6215,5.7344313
6303,6.758173
13108,11.162771
7839,14.152234
5278,13.880462
12347,15.395971
735,7.8316154
4297,3.58715
13744,5.751867
18849,16.320358
13714,6.0173936
8993,9.104041
12873,4.8277493
3190,4.739508
15019,17.644712
17854,15.143275
2469,22.43772
2987,7.673125
5704,13.929864
7533,3.7583954
10481,6.8619375
9546,12.963696
5932,12.719011
15061,17.260862
8035,3.6289904
1655,15.978484
2206,0.0
4558,5.3627987
18144,19.15933
13485,16.195032
15069,16.456076
18551,6.292479
11921,1.1374537
12269,5.045116
14167,5.905981
263,0.0
14454,3.2331386
15305,10.728462
6649,28.257162
14924,16.300985
10833,24.93574
10410,6.92916
10747,24.26332
4313,3.616897
1480,21.191097
14270,5.506277
11719,17.635832
11967,1.6364684
2362,25.326773
5226,12.240093
6387,9.12536
12912,4.920052
7367,18.025248
20343,16.866665
490,1.0882696
9475,12.153786
13990,12.65589
11270,1.9170036
18449,8.894284
12669,2.9713438
17775,25.718252
7425,17.53823
4967,18.766642
8809,2.6146924
18654,14.391665
9707,12.336612
6835,1.378187
18479,7.079019
16727,9.869631
12988,0.0
9366,19.25128
8104,3.4975755
12833,4.2957754
2481,22.619684
1214,14.102947
19964,11.50075
11862,7.802001
9765,11.374059
13948,12.168057
14138,5.737695
7640,2.5030687
3146,4.194761
18323,13.595181
13487,16.195032
15299,10.106516
20397,18.598679
13185,10.24137
10566,0.040577695
11974,0.0
11061,20.215384
5231,12.876603
12531,11.187131
12175,6.3005686
2003,4.1460657
10255,8.663477
18510,6.369014
1607,16.081755
7990,13.059236
5340,0.7997907
1977,5.5883837
12014,2.443494
3490,14.573279
8410,1.1139331
11288,2.4227102
18007,14.184686
2501,22.40967
17193,7.97311
19702,7.083629
13505,14.538078
437,0.0
17729,27.845798
13558,13.916373
6783,19.4065
12173,5.2940164
10702,18.493076
15223,7.757757
12524,11.187131
225,3.50874
19775,7.318979
18490,6.434829
8947,11.877335
10031,6.7267537
2359,25.326773
7384,17.410212
16680,10.740785
18997,8.331028
14400,2.3676157
17084,0.93545085
15507,7.9454083
12901,5.1627836
8240,3.4903123
4706,8.505945
20643,6.955545
19503,1.7733644
15878,13.499486
20366,17.491093
15406,8.5625725
3154,4.288088
9229,19.894524
16481,3.6934896
9128,28.47339
19768,7.3834105
9344,11.892822
12083,2.8719127
13915,11.747846
15791,2.4426184
9034,24.806192
10348,7.2488337
17353,8.649806
10897,20.251259
7219,21.714846
2893,4.350818
6437,11.65821
11090,6.363752
20590,5.368905
5003,16.75806
80,5.111694
11141,8.938415
2796,6.1504397
13482,16.195032
7214,21.714846
2868,8.410748
7850,14.239715
9364,19.25128
10829,24.93574
15410,9.730077
4703,8.505945
